Labeling Type,Dosage Form(s),Route(s) of Administration,Marketing Category,Application Number(s),Trade Name,Generic/Proper Name(s),Most Recent SPL Date (YYYY/MM/DD),Established Pharmacologic Class(es),Initial U.S. Approval,Company,Marketing Date(s) (YYYY/MM/DD),NDC(s),Active Ingredient UNII(s),Active Ingredient(s),Active Moiety Name(s),Active Moiety UNII(s),FDALabel Link,DailyMed Link,DailyMed PDF Link,SET ID
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20191213,Biguanide,1995,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-5131,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/99998486-758a-871e-e053-2995a90a6b46/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=99998486-758a-871e-e053-2995a90a6b46,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=99998486-758a-871e-e053-2995a90a6b46,99998486-758a-871e-e053-2995a90a6b46
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,76706,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191213,Biguanide,1995,PROFICIENT RX LP,completed:2004/12/16-2022/04/30,71205-372,786Z46389E,Metformin Hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/0a484822-d247-466c-bd52-2318303870dd/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0a484822-d247-466c-bd52-2318303870dd,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0a484822-d247-466c-bd52-2318303870dd,0a484822-d247-466c-bd52-2318303870dd
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,90295,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,METFORMIN HYDROCHLORIDE,20191212,Biguanide,,REMEDYREPACK INC,2019/12/12-,70518-2480,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b298862d-27eb-4ba5-81a4-82fee2a243c6/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b298862d-27eb-4ba5-81a4-82fee2a243c6,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b298862d-27eb-4ba5-81a4-82fee2a243c6,b298862d-27eb-4ba5-81a4-82fee2a243c6
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191209,Biguanide,1995,TAGI PHARMA INC,2008/04/17-,51224-007; 51224-107,786Z46389E,Metformin Hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/dd0ee2bf-f658-42dc-976d-49af0b1f32b5/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=dd0ee2bf-f658-42dc-976d-49af0b1f32b5,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=dd0ee2bf-f658-42dc-976d-49af0b1f32b5,dd0ee2bf-f658-42dc-976d-49af0b1f32b5
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,90692,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191206,Biguanide,1995,LUPIN PHARMACEUTICALS INC,2011/09/30-,68180-336; 68180-337,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2a84c550-aed8-4058-961f-351a5e4cf7a1/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2a84c550-aed8-4058-961f-351a5e4cf7a1,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2a84c550-aed8-4058-961f-351a5e4cf7a1,2a84c550-aed8-4058-961f-351a5e4cf7a1
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,203686,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20191206,Biguanide,1995,ZYDUS PHARMACEUTICALS USA INC,2014/12/09-,68382-758; 68382-759; 68382-760,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c82a10fa-1e8e-46b6-890a-737de3f34ee1/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c82a10fa-1e8e-46b6-890a-737de3f34ee1,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c82a10fa-1e8e-46b6-890a-737de3f34ee1,c82a10fa-1e8e-46b6-890a-737de3f34ee1
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,ANDA,203832,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191206,Biguanide,,NOSTRUM LABORATORIES INC,2018/01/02-,29033-031; 29033-032,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/17cc4a42-d071-4288-b72e-5c9402f73cff/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=17cc4a42-d071-4288-b72e-5c9402f73cff,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=17cc4a42-d071-4288-b72e-5c9402f73cff,17cc4a42-d071-4288-b72e-5c9402f73cff
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78596,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191205,Biguanide,1995,AVPAK,2010/07/27-; completed:2014/11/17-2019/11/30,50268-531; 50268-532,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/859685ca-83b6-829f-5ef3-22a72eeddbc9/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=859685ca-83b6-829f-5ef3-22a72eeddbc9,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=859685ca-83b6-829f-5ef3-22a72eeddbc9,859685ca-83b6-829f-5ef3-22a72eeddbc9
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,90888,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191127,Biguanide,1995,MARKSANS PHARMA LIMITED,2012/06/01-,25000-131; 25000-132; 25000-134,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b8004451-7b26-425b-b5ea-cbb1b08e30e3/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b8004451-7b26-425b-b5ea-cbb1b08e30e3,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b8004451-7b26-425b-b5ea-cbb1b08e30e3,b8004451-7b26-425b-b5ea-cbb1b08e30e3
HUMAN PRESCRIPTION DRUG LABEL,"FOR SUSPENSION, EXTENDED RELEASE",ORAL,NDA,212595,RIOMET ER,METFORMIN HYDROCHLORIDE,20191121,Biguanide,1995,SUN PHARMACEUTICAL INDUSTRIES INC,2019/09/10-,10631-019,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5ed47329-b89e-4aa2-89b6-157c85d4eb56/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5ed47329-b89e-4aa2-89b6-157c85d4eb56,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5ed47329-b89e-4aa2-89b6-157c85d4eb56,5ed47329-b89e-4aa2-89b6-157c85d4eb56
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78596,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191115,Biguanide,1995,AMNEAL PHARMACEUTICALS LLC,2009/12/02-; 2010/02/26-,65162-178; 65162-179,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c01a79e0-f2b7-4d99-857e-bda7f24fe319/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c01a79e0-f2b7-4d99-857e-bda7f24fe319,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c01a79e0-f2b7-4d99-857e-bda7f24fe319,c01a79e0-f2b7-4d99-857e-bda7f24fe319
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,91184,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191113,Biguanide,,QPHARMA INC,2011/01/31-,42708-117,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/52854877-36b6-4ca4-aff5-34ffd951a868/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=52854877-36b6-4ca4-aff5-34ffd951a868,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=52854877-36b6-4ca4-aff5-34ffd951a868,52854877-36b6-4ca4-aff5-34ffd951a868
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77095,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191113,Biguanide,,QPHARMA INC,2005/01/14-,42708-039; 42708-040,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/6d452920-71a3-426a-8cf5-3b69e97a9a45/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6d452920-71a3-426a-8cf5-3b69e97a9a45,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6d452920-71a3-426a-8cf5-3b69e97a9a45,6d452920-71a3-426a-8cf5-3b69e97a9a45
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75973,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191106,Biguanide,,MYLAN INSTITUTIONAL INC,completed:2012/08/17-2021/03/31; completed:2012/10/05-2021/07/31,51079-172; 51079-174,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4b0d0379-513c-4a7e-9b68-a929f75f1f81/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4b0d0379-513c-4a7e-9b68-a929f75f1f81,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4b0d0379-513c-4a7e-9b68-a929f75f1f81,4b0d0379-513c-4a7e-9b68-a929f75f1f81
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,90564,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191104,Biguanide,1995,EPIC PHARMA LLC,2017/03/13-,42806-313; 42806-314; 42806-315,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/8c1848f9-c113-4552-b6ef-715e72630ad9/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8c1848f9-c113-4552-b6ef-715e72630ad9,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8c1848f9-c113-4552-b6ef-715e72630ad9,8c1848f9-c113-4552-b6ef-715e72630ad9
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,203769,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20191101,Biguanide,,REDPHARM DRUG INC,2018/01/15-,67296-1711,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/96db004b-1752-5f29-e053-2995a90af80e/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=96db004b-1752-5f29-e053-2995a90af80e,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=96db004b-1752-5f29-e053-2995a90af80e,96db004b-1752-5f29-e053-2995a90af80e
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191101,Biguanide,,REDPHARM DRUG INC,2019/11/01-,67296-1701,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/96b40564-d7d6-655b-e053-2a95a90a1f95/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=96b40564-d7d6-655b-e053-2a95a90a1f95,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=96b40564-d7d6-655b-e053-2a95a90a1f95,96b40564-d7d6-655b-e053-2a95a90a1f95
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,201991,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20191101,Biguanide,,PROFICIENT RX LP,2013/03/01-,63187-779,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3ba957ea-28ed-4a61-a318-98064ea4944d/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3ba957ea-28ed-4a61-a318-98064ea4944d,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3ba957ea-28ed-4a61-a318-98064ea4944d,3ba957ea-28ed-4a61-a318-98064ea4944d
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,203769,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20191101,Biguanide,,REDPHARM DRUG INC,2018/01/15-,67296-1712,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/96db980a-8b7c-723b-e053-2995a90a7361/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=96db980a-8b7c-723b-e053-2995a90a7361,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=96db980a-8b7c-723b-e053-2995a90a7361,96db980a-8b7c-723b-e053-2995a90a7361
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77095,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191030,Biguanide,,LAKE ERIE MEDICAL DBA QUALITY CARE PRODUCTS LLC,2005/01/14-; completed:2005/01/14-2019/10/11,35356-886; 35356-922,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d1c2d03d-9f2a-4822-b339-ff3be5e463aa/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d1c2d03d-9f2a-4822-b339-ff3be5e463aa,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d1c2d03d-9f2a-4822-b339-ff3be5e463aa,d1c2d03d-9f2a-4822-b339-ff3be5e463aa
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,77336,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20191030,Biguanide,,LAKE ERIE MEDICAL DBA QUALITY CARE PRODUCTS LLC,2006/02/09-,55700-320,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/7a9e5905-e15e-4c42-96e8-e60a3271c79d/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7a9e5905-e15e-4c42-96e8-e60a3271c79d,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7a9e5905-e15e-4c42-96e8-e60a3271c79d,7a9e5905-e15e-4c42-96e8-e60a3271c79d
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,203769,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20191028,Biguanide,1995,DENTON PHARMA INC DBA NORTHWIND PHARMACEUTICALS,2019/07/12-,70934-404,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/90907e4b-8386-8562-e053-2995a90a2d8f/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=90907e4b-8386-8562-e053-2995a90a2d8f,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=90907e4b-8386-8562-e053-2995a90a2d8f,90907e4b-8386-8562-e053-2995a90a2d8f
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,79148,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20191007,Biguanide,,BRYANT RANCH PREPACK,2009/06/03-,63629-1396,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c5cd26ce-5db3-434e-ac5c-79125512d6fb/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5cd26ce-5db3-434e-ac5c-79125512d6fb,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c5cd26ce-5db3-434e-ac5c-79125512d6fb,c5cd26ce-5db3-434e-ac5c-79125512d6fb
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191002,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-4605,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/787491e0-9392-9c23-e053-2a91aa0aae38/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=787491e0-9392-9c23-e053-2a91aa0aae38,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=787491e0-9392-9c23-e053-2a91aa0aae38,787491e0-9392-9c23-e053-2a91aa0aae38
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191001,Biguanide,,PROFICIENT RX LP,2008/04/17-,71205-141,786Z46389E,Metformin Hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/6f6118c1-cecc-4d7b-9965-7b114a1ad56b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6f6118c1-cecc-4d7b-9965-7b114a1ad56b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6f6118c1-cecc-4d7b-9965-7b114a1ad56b,6f6118c1-cecc-4d7b-9965-7b114a1ad56b
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20191001,Biguanide,1995,BRYANT RANCH PREPACK,2010/04/22-,63629-8093; 63629-8094,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/9b45be7a-9820-42ff-bfdd-5fe3d80fd22f/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9b45be7a-9820-42ff-bfdd-5fe3d80fd22f,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9b45be7a-9820-42ff-bfdd-5fe3d80fd22f,9b45be7a-9820-42ff-bfdd-5fe3d80fd22f
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20191001,Biguanide,,PROFICIENT RX LP,2010/04/22-,71205-142,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/1b8eca29-6dc9-4f92-ae48-fec757d80b07/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1b8eca29-6dc9-4f92-ae48-fec757d80b07,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1b8eca29-6dc9-4f92-ae48-fec757d80b07,1b8eca29-6dc9-4f92-ae48-fec757d80b07
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20191001,Biguanide,1995,PROFICIENT RX LP,2008/04/17-,71205-186,786Z46389E,Metformin Hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d80aa4af-a8ce-4cae-b71c-05e1de829551/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d80aa4af-a8ce-4cae-b71c-05e1de829551,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d80aa4af-a8ce-4cae-b71c-05e1de829551,d80aa4af-a8ce-4cae-b71c-05e1de829551
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,ANDA,212969,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20190930,Biguanide,1995,GLENMARK PHARMACEUTICALS INC USA,2019/11/25-,68462-520; 68462-521,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/0ef9de1a-b786-4b6c-a250-3f5ac532b16a/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0ef9de1a-b786-4b6c-a250-3f5ac532b16a,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0ef9de1a-b786-4b6c-a250-3f5ac532b16a,0ef9de1a-b786-4b6c-a250-3f5ac532b16a
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,76033,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20190930,Biguanide,,A S MEDICATION SOLUTIONS,2018/01/19-,50090-3693,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e1679cfd-6425-440a-8d93-bb0ef78a5631/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e1679cfd-6425-440a-8d93-bb0ef78a5631,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e1679cfd-6425-440a-8d93-bb0ef78a5631,e1679cfd-6425-440a-8d93-bb0ef78a5631
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,76033,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20190930,Biguanide,,A S MEDICATION SOLUTIONS,2018/01/19-,50090-3692,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/babf6fab-d841-4092-88f0-fcf99c4bfa90/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=babf6fab-d841-4092-88f0-fcf99c4bfa90,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=babf6fab-d841-4092-88f0-fcf99c4bfa90,babf6fab-d841-4092-88f0-fcf99c4bfa90
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20190920,Biguanide,1995,MAJOR PHARMACEUTICALS,2010/04/22-,0904-6689; 0904-6690; 0904-6691,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/9b5f2832-7fc7-4e29-ac34-3bf281ebc20c/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9b5f2832-7fc7-4e29-ac34-3bf281ebc20c,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9b5f2832-7fc7-4e29-ac34-3bf281ebc20c,9b5f2832-7fc7-4e29-ac34-3bf281ebc20c
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20190920,Biguanide,1995,CARDINAL HEALTH,2010/04/22-,55154-7896,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c577f027-d11d-4b64-b902-b76cd7073490/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c577f027-d11d-4b64-b902-b76cd7073490,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c577f027-d11d-4b64-b902-b76cd7073490,c577f027-d11d-4b64-b902-b76cd7073490
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,201991,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,METFORMIN HYDROCHLORIDE,20190918,Biguanide,,DIRECT RX,2017/02/10-,61919-450,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4833deea-a19d-63b1-e054-00144ff8d46c/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4833deea-a19d-63b1-e054-00144ff8d46c,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4833deea-a19d-63b1-e054-00144ff8d46c,4833deea-a19d-63b1-e054-00144ff8d46c
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,90295,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,METFORMIN HYDROCHLORIDE,20190911,Biguanide,,BRYANT RANCH PREPACK,2016/05/12-,71335-1310,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/39454e46-0618-4980-8309-cf5c070ef3f5/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=39454e46-0618-4980-8309-cf5c070ef3f5,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=39454e46-0618-4980-8309-cf5c070ef3f5,39454e46-0618-4980-8309-cf5c070ef3f5
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,77880,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20190910,Biguanide,1995,MCKESSON CORPORATION DBA SKY PACKAGING,2012/12/17-,63739-640; 63739-655,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/60909fe2-ec22-4fa5-ac5c-da143290a378/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=60909fe2-ec22-4fa5-ac5c-da143290a378,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=60909fe2-ec22-4fa5-ac5c-da143290a378,60909fe2-ec22-4fa5-ac5c-da143290a378
